id,account_type,label,statuses_count,followers_count,friends_count,favourites_count,listed_count,created_at,updated,account_age_days,statuses_per_day,followers_friends_ratio,friends_followers_ratio,favorites_per_status,log_statuses_count,log_followers_count,log_friends_count,log_favourites_count,log_listed_count
81437114,genuine_accounts,0,1350,227,786,33,3,Sat Oct 10 20:41:21 +0000 2009,2016-03-15 15:56:50,2347.8024189814814,0.5750057965208393,0.28880407124681934,3.462555066079295,0.024444444444444446,7.208600337960199,5.429345628954441,6.668228248417403,3.5263605246161616,1.3862943611198906
1307962584,genuine_accounts,0,19960,198,288,2110,6,Wed Mar 27 16:42:20 +0000 2013,2016-03-15 15:56:51,1083.9684143518518,18.413820675701963,0.6875,1.4545454545454546,0.10571142284569138,9.901535648810883,5.293304824724492,5.666426688112432,7.65491704784832,1.9459101490553132
248827763,genuine_accounts,0,19764,777,587,4043,1,Mon Feb 07 20:21:09 +0000 2011,2016-03-15 15:56:51,1862.8164583333332,10.609740917622611,1.323679727427598,0.7554697554697555,0.2045638534709573,9.891667975730785,6.656726524178391,6.376726947898627,8.304989580140361,0.6931471805599453
2499922645,genuine_accounts,0,57,39,53,53,0,Fri May 16 21:15:16 +0000 2014,2016-03-15 15:56:52,668.7788888888889,0.08522996306701601,0.7358490566037735,1.358974358974359,0.9298245614035088,4.060443010546419,3.6888794541139363,3.9889840465642745,3.9889840465642745,0.0
2166840403,genuine_accounts,0,1186,144,193,1206,0,Thu Oct 31 15:48:58 +0000 2013,2016-03-15 15:56:52,866.0054861111112,1.36950633572295,0.7461139896373057,1.3402777777777777,1.0168634064080944,7.079184394609668,4.976733742420574,5.267858159063328,7.095893221097532,0.0
1095345769,genuine_accounts,0,40985,1238,1108,6619,3,Wed Jan 16 14:16:12 +0000 2013,2016-03-15 15:56:52,1154.0699074074073,35.51344657454236,1.1173285198555956,0.8949919224555735,0.16149810906429182,10.620985823959904,7.122059881629142,7.011213987350367,8.797850648931053,1.3862943611198906
324487766,genuine_accounts,0,990,712,859,223,22,Sun Jun 26 18:17:24 +0000 2011,2016-03-15 15:56:53,1723.9024189814816,0.5742784447073943,0.8288707799767171,1.2064606741573034,0.22525252525252526,6.898714534329988,6.569481420414296,6.756932389247553,5.4116460518550396,3.1354942159291497
2514604339,genuine_accounts,0,279,60,119,68,0,Thu May 22 05:54:51 +0000 2014,2016-03-15 15:56:53,663.4180787037037,0.4205492870275053,0.5042016806722689,1.9833333333333334,0.24372759856630824,5.634789603169249,4.110873864173311,4.787491742782046,4.23410650459726,0.0
116537112,genuine_accounts,0,49363,2084,1028,6356,45,Mon Feb 22 20:37:50 +0000 2010,2016-03-15 15:56:53,2212.8048958333334,22.307886290811055,2.027237354085603,0.4932821497120921,0.12876040759273139,10.806976692573075,7.642524134232902,6.9363427358340495,8.757311846936409,3.828641396489095
839486461,genuine_accounts,0,677,152,320,912,0,Sat Sep 22 10:06:20 +0000 2012,2016-03-15 15:56:54,1270.243449074074,0.5329687002074205,0.475,2.1052631578947367,1.3471196454948302,6.519147287940395,5.030437921392435,5.771441123130016,6.816735880594968,0.0
1936513045,genuine_accounts,0,5343,159,273,10225,1,Sat Oct 05 05:07:39 +0000 2013,2016-03-15 15:56:54,892.4508680555556,5.9868841986127075,0.5824175824175825,1.7169811320754718,1.9137188845218043,8.583729715216482,5.075173815233827,5.6131281063880705,9.232688775639945,0.6931471805599453
74785094,genuine_accounts,0,49648,592,392,2313,2,Wed Sep 16 17:27:53 +0000 2009,2016-03-15 15:56:54,2371.9368171296296,20.93141758307075,1.510204081632653,0.6621621621621622,0.04658797937479858,10.812733528283578,6.385194398997726,5.973809611869261,7.746732907753622,1.0986122886681098
30146653,genuine_accounts,0,5961,326,303,182,9,Fri Apr 10 03:16:38 +0000 2009,2016-03-15 15:56:54,2531.527962962963,2.3547043869201816,1.0759075907590758,0.9294478527607362,0.030531789968126152,8.693161274238017,5.7899601708972535,5.717027701406222,5.209486152841421,2.302585092994046
236809977,genuine_accounts,0,525,36,71,53,0,Tue Jan 11 12:29:16 +0000 2011,2016-03-15 15:56:55,1890.1442013888889,0.27775658577489853,0.5070422535211268,1.9722222222222223,0.10095238095238095,6.26530121273771,3.6109179126442243,4.276666119016055,3.9889840465642745,0.0
220450406,genuine_accounts,0,23145,594,731,12009,26,Sat Nov 27 20:45:15 +0000 2010,2016-03-15 15:56:55,1934.7997685185185,11.96247817298541,0.8125854993160054,1.2306397306397305,0.5188593648736228,10.049577258408023,6.38856140554563,6.595780513961311,9.39349491507403,3.295836866004329
17520304,genuine_accounts,0,10218,3152,2522,339,86,Thu Nov 20 20:05:43 +0000 2008,2016-03-15 15:56:55,2671.827222222222,3.8243490877757607,1.2498017446471055,0.8001269035532995,0.03317674691720493,9.23200401161221,8.056109659545061,7.833203948641057,5.8289456176102075,4.465908118654584
52660118,genuine_accounts,0,32984,789,271,1050,5,Wed Jul 01 07:11:26 +0000 2009,2016-03-15 15:56:56,2449.3649305555555,13.46634778204271,2.911439114391144,0.34347275031685676,0.03183361629881155,10.403808191656971,6.672032945461067,5.605802066295998,6.957497370876951,1.791759469228055
1289744306,genuine_accounts,0,63739,23717,189,27024,107,Fri Mar 22 21:50:59 +0000 2013,2016-03-15 15:56:56,1088.7541319444445,58.54306140374069,125.48677248677248,0.007968967407344943,0.4239790395205447,11.062567587971328,10.07398953252474,5.247024072160486,10.204517642507408,4.68213122712422
2402142792,genuine_accounts,0,608,15,101,1,0,Fri Mar 21 21:07:37 +0000 2014,2016-03-15 15:56:56,724.7842476851852,0.8388703285727159,0.1485148514851485,6.733333333333333,0.001644736842105263,6.411818267709897,2.772588722239781,4.624972813284271,0.6931471805599453,0.0
142074569,genuine_accounts,0,22837,211,700,6529,8,Sun May 09 21:59:02 +0000 2010,2016-03-15 15:56:56,2136.748541666667,10.687733982112425,0.30142857142857143,3.3175355450236967,0.2858956955817314,10.036181094261593,5.356586274672012,6.55250788703459,8.784162222270476,2.1972245773362196
1340696474,genuine_accounts,0,29978,1706,653,9022,2,Wed Apr 10 01:19:24 +0000 2013,2016-03-15 15:56:57,1070.6094097222222,28.000874761392225,2.6125574272588055,0.38276670574443145,0.30095403295750217,10.3082524155299,7.442492722794441,6.483107351457199,9.107532151994501,1.0986122886681098
201113766,genuine_accounts,0,59918,1377,209,3997,10,Mon Oct 11 03:12:43 +0000 2010,2016-03-15 15:56:57,1982.5307175925925,30.222986947087026,6.588516746411483,0.15177923021060277,0.06670783403985447,11.000748929133282,7.228388451573604,5.3471075307174685,8.293549515060345,2.3978952727983707
40831469,genuine_accounts,0,16111,344,201,95,2,Mon May 18 07:14:32 +0000 2009,2016-03-15 15:56:57,2493.362789351852,6.46155467980977,1.7114427860696517,0.5843023255813954,0.005896592390292347,9.687319614958344,5.84354441703136,5.308267697401205,4.564348191467836,1.0986122886681098
175108392,genuine_accounts,0,1679,79,262,254,3,Thu Aug 05 17:19:57 +0000 2010,2016-03-15 15:56:58,2048.942372685185,0.8194471559488677,0.3015267175572519,3.3164556962025316,0.1512805241215009,7.426549072397305,4.382026634673881,5.572154032177765,5.541263545158426,1.3862943611198906
2543328276,genuine_accounts,0,421,147,466,701,0,Tue Jun 03 11:42:32 +0000 2014,2016-03-15 15:56:58,651.1766898148148,0.6465219142284198,0.315450643776824,3.1700680272108843,1.665083135391924,6.045005314036012,4.997212273764115,6.1463292576688975,6.553933404025811,0.0
482865517,genuine_accounts,0,28098,2317,1130,7162,78,Sat Feb 04 11:41:42 +0000 2012,2016-03-15 15:56:58,1501.1772685185185,18.717309800280514,2.050442477876106,0.48769961156668107,0.25489358673215173,10.243489267499987,7.748460023899697,7.030857476116121,8.876684166614451,4.3694478524670215
141977425,genuine_accounts,0,3588,474,255,371,9,Sun May 09 15:39:50 +0000 2010,2016-03-15 15:56:59,2137.0119097222223,1.6789798801197993,1.8588235294117648,0.5379746835443038,0.10340022296544035,8.185628891147607,6.163314804034641,5.545177444479562,5.918893854273146,2.302585092994046
2456001787,genuine_accounts,0,1096,71,187,533,0,Mon Apr 21 04:57:03 +0000 2014,2016-03-15 15:56:59,694.458287037037,1.578208541043082,0.37967914438502676,2.6338028169014085,0.4863138686131387,7.00033446027523,4.276666119016055,5.236441962829949,6.280395838960195,0.0
272264836,genuine_accounts,0,5852,398,584,2295,1,Sat Mar 26 04:47:29 +0000 2011,2016-03-15 15:56:59,1816.4649305555556,3.2216421586571444,0.6815068493150684,1.4673366834170853,0.3921736158578264,8.67470962929122,5.988961416889864,6.371611847231857,7.738923757439457,0.6931471805599453
349152819,genuine_accounts,0,32572,68,68,1534,2,Fri Aug 05 16:56:58 +0000 2011,2016-03-15 15:57:00,1683.9583564814816,19.342521075198686,1.0,1.0,0.047095664988333535,10.391239003331517,4.23410650459726,4.23410650459726,7.336285660021297,1.0986122886681098
58649802,genuine_accounts,0,51563,1301,993,313954,64,Tue Jul 21 00:52:42 +0000 2009,2016-03-15 15:57:00,2429.627986111111,21.222590575494767,1.310171198388721,0.7632590315142198,6.088745806101274,10.850579033562996,7.171656822768514,6.901737206656574,12.657004942518318,4.174387269895637
531007524,genuine_accounts,0,3484,408,244,174,0,Tue Mar 20 04:53:33 +0000 2012,2016-03-15 15:57:00,1456.4607291666666,2.392100198948321,1.6721311475409837,0.5980392156862745,0.04994259471871412,8.156223323194624,6.013715156042802,5.501258210544727,5.1647859739235145,0.0
2955767954,genuine_accounts,0,7936,2622,2183,7212,2,Fri Jan 02 07:55:19 +0000 2015,2016-03-15 15:57:00,438.3345023148148,18.104894682235877,1.201099404489235,0.8325705568268498,0.9087701612903226,8.979290649090876,7.872073979866873,7.688913336864796,8.883640232503673,1.0986122886681098
2595828119,genuine_accounts,0,20326,199,67,12821,1,Mon Jun 09 19:43:32 +0000 2014,2016-03-15 15:57:01,644.8426967592593,31.520865634597325,2.970149253731343,0.33668341708542715,0.630768473875824,9.919705330558962,5.298317366548036,4.219507705176107,9.458917724547202,0.6931471805599453
2994985944,genuine_accounts,0,2521,1028,97,1276,10,Sat Jan 24 19:07:44 +0000 2015,2016-03-15 15:57:01,415.8675578703704,6.062026124158062,10.597938144329897,0.0943579766536965,0.5061483538278461,7.8328075165248645,6.9363427358340495,4.584967478670572,7.152268856032539,2.3978952727983707
93821152,genuine_accounts,0,2249,106,142,0,1,Tue Dec 01 08:50:09 +0000 2009,2016-03-15 15:57:01,2296.296435185185,0.9794031665683569,0.7464788732394366,1.3396226415094339,0.0,7.718685495198466,4.672828834461906,4.962844630259907,0.0,0.6931471805599453
1616084173,genuine_accounts,0,1263,205,400,18,0,Tue Jul 23 20:37:29 +0000 2013,2016-03-15 15:57:02,965.8052430555556,1.3077170672673073,0.5125,1.951219512195122,0.014251781472684086,7.142036574706803,5.327876168789581,5.993961427306569,2.9444389791664403,0.0
595827319,genuine_accounts,0,24586,1201,1679,265,24,Thu May 31 21:01:53 +0000 2012,2016-03-15 15:57:02,1383.788298611111,17.76716859412428,0.7153067301965456,1.3980016652789342,0.010778491824615636,10.109973126954195,7.091742115095153,7.426549072397305,5.583496308781699,3.2188758248682006
68915174,genuine_accounts,0,23704,1112,1549,53,25,Wed Aug 26 06:27:21 +0000 2009,2016-03-15 15:57:02,2393.395613425926,9.903920549962862,0.7178825048418335,1.3929856115107915,0.0022359095511306107,10.073441275336219,7.014814351275545,7.346010209913293,3.9889840465642745,3.258096538021482
387026133,genuine_accounts,0,18636,361,82,4192,2,Sat Oct 08 10:16:42 +0000 2011,2016-03-15 15:57:03,1620.2363541666666,11.502025585387523,4.402439024390244,0.22714681440443213,0.2249409744580382,9.832904131080666,5.8916442118257715,4.418840607796598,8.341171747170762,1.0986122886681098
2891962836,genuine_accounts,0,296,64,119,219,0,Thu Nov 06 09:21:32 +0000 2014,2016-03-15 15:57:03,495.27466435185187,0.5976481764666168,0.5378151260504201,1.859375,0.7398648648648649,5.6937321388027,4.174387269895637,4.787491742782046,5.393627546352362,0.0
1082033923,genuine_accounts,0,45923,931,266,6924,27,Sat Jan 12 06:20:41 +0000 2013,2016-03-15 15:57:03,1158.4002546296297,39.64346504281697,3.5,0.2857142857142857,0.15077412189970169,10.734743135213703,6.837332814685591,5.58724865840025,8.842893331055539,3.332204510175204
53389180,genuine_accounts,0,24689,989,931,886,45,Fri Jul 03 13:50:09 +0000 2009,2016-03-15 15:57:03,2447.088125,10.089133998801126,1.062298603651987,0.9413549039433772,0.035886427153793185,10.114153582339226,6.897704943128636,6.837332814685591,6.787844982309579,3.828641396489095
1890978697,genuine_accounts,0,350,5,4,0,0,Sat Sep 21 17:58:16 +0000 2013,2016-03-15 15:57:04,905.9158333333334,0.38634935732624165,1.25,0.8,0.0,5.860786223465865,1.791759469228055,1.6094379124341003,0.0,0.0
1260499758,genuine_accounts,0,2675,309,470,5447,0,Mon Mar 11 22:05:48 +0000 2013,2016-03-15 15:57:04,1099.7439351851851,2.4323844073298377,0.6574468085106383,1.5210355987055015,2.0362616822429906,7.892078421248119,5.736572297479192,6.154858094016418,8.60300384782935,0.0
17455999,genuine_accounts,0,73940,1432,592,887,71,Tue Nov 18 01:48:54 +0000 2008,2016-03-15 15:57:04,2674.5890046296295,27.645369016328186,2.418918918918919,0.4134078212290503,0.011996213145793888,11.211022756878476,7.267525427828172,6.385194398997726,6.78897174299217,4.276666119016055
709885621,genuine_accounts,0,1898,50,143,152,2,Sun Jul 22 01:38:27 +0000 2012,2016-03-15 15:57:05,1332.5962731481482,1.424287339117445,0.34965034965034963,2.86,0.08008429926238145,7.549082710812286,3.9318256327243257,4.969813299576001,5.030437921392435,1.0986122886681098
291570117,genuine_accounts,0,12559,479,2001,3064,1,Mon May 02 07:30:19 +0000 2011,2016-03-15 15:57:05,1779.3519212962963,7.058187787186302,0.23938030984507747,4.177453027139875,0.2439684688271359,9.438272440022189,6.173786103901937,7.601901959875166,8.027802848370312,0.6931471805599453
33696967,genuine_accounts,0,22048,384,667,337,2,Mon Apr 20 22:42:13 +0000 2009,2016-03-15 15:57:05,2520.7186574074076,8.746711948677628,0.5757121439280359,1.7369791666666667,0.015284833091436864,10.00102252837266,5.953243334287785,6.504288173536645,5.823045895483019,1.0986122886681098
2562161460,genuine_accounts,0,4984,486,599,1002,14,Wed Jun 11 22:15:15 +0000 2014,2016-03-15 15:57:05,642.7373842592592,7.754333452602809,0.8113522537562604,1.2325102880658436,0.20104333868378813,8.514188682395938,6.18826412308259,6.396929655216146,6.910750787961936,2.70805020110221
1413677126,genuine_accounts,0,35667,1131,104,18223,16,Wed May 08 19:41:15 +0000 2013,2016-03-15 15:57:06,1041.8443402777777,34.23448073873533,10.875,0.09195402298850575,0.510920458687302,10.48200920725477,7.0317412587631285,4.653960350157523,9.810494685686963,2.833213344056216
1712224658,genuine_accounts,0,18492,930,282,7159,7,Fri Aug 30 09:04:35 +0000 2013,2016-03-15 15:57:06,928.2864699074074,19.920574735775798,3.297872340425532,0.3032258064516129,0.38714038503136494,9.825147561084876,6.836259277277067,5.645446897643238,8.87626525995469,2.0794415416798357
1321389582,genuine_accounts,0,246,592,41,1530,6,Tue Apr 02 00:09:23 +0000 2013,2016-03-15 15:57:06,1078.658136574074,0.2280611360160139,14.439024390243903,0.06925675675675676,6.219512195121951,5.5093883366279774,6.385194398997726,3.7376696182833684,7.333676395657684,1.9459101490553132
358976197,genuine_accounts,0,1508,101,166,212,0,Sat Aug 20 20:32:20 +0000 2011,2016-03-15 15:57:07,1668.8088773148147,0.9036385295519502,0.608433734939759,1.6435643564356435,0.14058355437665782,7.319202458767849,4.624972813284271,5.117993812416755,5.3612921657094255,0.0
47479923,genuine_accounts,0,6599,243,429,238,2,Mon Jun 15 23:36:51 +0000 2009,2016-03-15 15:57:07,2464.680740740741,2.6774258795144075,0.5664335664335665,1.7654320987654322,0.036066070616760114,8.794824928014517,5.497168225293202,6.063785208687608,5.476463551931511,1.0986122886681098
524809586,genuine_accounts,0,3661,287,419,1748,8,Wed Mar 14 22:53:47 +0000 2012,2016-03-15 15:57:07,1461.710648148148,2.5045996652197533,0.684964200477327,1.4599303135888502,0.4774651734498771,8.205764725234456,5.662960480135946,6.040254711277414,7.466799475018602,2.1972245773362196
28758925,genuine_accounts,0,187388,1645,1911,1310,17,Sat Apr 04 07:27:10 +0000 2009,2016-03-15 15:57:07,2537.3541319444444,73.85173304776319,0.8608058608058609,1.1617021276595745,0.006990842529937883,12.140941949091413,7.406103381237015,7.555905093611346,7.1785454837637,2.8903717578961645
18192239,genuine_accounts,0,784,571,1991,14,11,Wed Dec 17 16:20:31 +0000 2008,2016-03-15 15:57:08,2644.983761574074,0.29641013732856664,0.28679055750878957,3.4868651488616464,0.017857142857142856,6.665683717782408,6.349138991379798,7.596894438144544,2.70805020110221,2.4849066497880004
400896343,genuine_accounts,0,9692,631,621,3337,0,Sat Oct 29 18:53:14 +0000 2011,2016-03-15 15:57:08,1598.8777083333334,6.061751908532717,1.0161030595813205,0.9841521394611727,0.34430458109781265,9.179159254492609,6.448889394146858,6.432940092739179,8.11312710422178,0.0
756433608,genuine_accounts,0,1603,424,491,1720,0,Tue Aug 14 04:12:33 +0000 2012,2016-03-15 15:57:08,1309.4892939814815,1.224141355998493,0.8635437881873728,1.1580188679245282,1.072988147223955,7.38025578842646,6.052089168924417,6.198478716492308,7.450660796211539,0.0
32289927,genuine_accounts,0,261,210,693,2179,2,Fri Apr 17 03:39:00 +0000 2009,2016-03-15 15:57:09,2524.5126041666667,0.103386293088505,0.30303030303030304,3.3,8.348659003831418,5.568344503761097,5.351858133476067,6.542471960506805,7.687080155783135,1.0986122886681098
2856367704,genuine_accounts,0,478,155,179,472,0,Wed Oct 15 07:01:09 +0000 2014,2016-03-15 15:57:09,517.3722222222223,0.9238996209477379,0.8659217877094972,1.1548387096774193,0.9874476987447699,6.171700597410915,5.049856007249537,5.19295685089021,6.159095388491933,0.0
804830348,genuine_accounts,0,1940,104,64,129,3,Wed Sep 05 15:30:38 +0000 2012,2016-03-15 15:57:09,1287.0184143518518,1.5073599401271913,1.625,0.6153846153846154,0.06649484536082474,7.57095858316901,4.653960350157523,4.174387269895637,4.867534450455582,1.3862943611198906
2207144936,genuine_accounts,0,1779,256,564,1285,0,Thu Nov 21 13:09:11 +0000 2013,2016-03-15 15:57:10,845.1166550925926,2.1050348366464147,0.45390070921985815,2.203125,0.7223159078133783,7.484368643286131,5.54907608489522,6.336825731146441,7.1592919047975645,0.0
135192904,genuine_accounts,0,13430,1547,833,4,43,Tue Apr 20 16:01:52 +0000 2010,2016-03-15 15:57:10,2155.996736111111,6.2291374449037535,1.8571428571428572,0.5384615384615384,0.0002978406552494416,9.505320746909074,7.344719054149673,6.726233402358747,1.6094379124341003,3.784189633918261
85677419,genuine_accounts,0,934,54,154,66,6,Tue Oct 27 22:18:07 +0000 2009,2016-03-15 15:57:10,2330.735451388889,0.40073188033563734,0.35064935064935066,2.8518518518518516,0.07066381156316917,6.840546529288687,4.007333185232471,5.043425116919247,4.204692619390966,1.9459101490553132
1543392469,genuine_accounts,0,227,193,153,28,1,Mon Jun 24 14:10:49 +0000 2013,2016-03-15 15:57:10,995.0738541666667,0.2281237709638177,1.261437908496732,0.7927461139896373,0.12334801762114538,5.429345628954441,5.267858159063328,5.0369526024136295,3.367295829986474,0.6931471805599453
1607411708,genuine_accounts,0,2963,332,479,2456,1,Sat Jul 20 04:21:03 +0000 2013,2016-03-15 15:57:11,969.4834259259259,3.0562667919465705,0.6931106471816284,1.4427710843373494,0.8288896388795141,7.994294986415977,5.808142489980444,6.173786103901937,7.806696372521179,0.6931471805599453
35551388,genuine_accounts,0,2105,257,86,100,30,Sun Apr 26 20:10:17 +0000 2009,2016-03-15 15:57:11,2514.824236111111,0.8370366285538676,2.988372093023256,0.3346303501945525,0.047505938242280284,7.652545692693921,5.552959584921617,4.465908118654584,4.61512051684126,3.4339872044851463
393480403,genuine_accounts,0,3879,210,262,3187,2,Tue Oct 18 16:06:54 +0000 2011,2016-03-15 15:57:11,1609.9932523148148,2.4093268679373994,0.8015267175572519,1.2476190476190476,0.8216035060582625,8.263590432617319,5.351858133476067,5.572154032177765,8.067149039910106,1.0986122886681098
2738679910,genuine_accounts,0,15101,567,251,807,2,Sun Aug 10 02:40:12 +0000 2014,2016-03-15 15:57:11,583.5534606481482,25.877663347634748,2.258964143426295,0.4426807760141093,0.05344016952519701,9.62258246436337,6.342121418721152,5.529429087511423,6.694562058521095,1.0986122886681098
162018954,genuine_accounts,0,13551,341,971,3285,3,Fri Jul 02 11:46:33 +0000 2010,2016-03-15 15:57:12,2083.1740625,6.5049773055150055,0.35118434603501547,2.8475073313782993,0.24241753376134603,9.514289416891836,5.834810737062605,6.879355804460439,8.097426298597213,1.3862943611198906
532840492,genuine_accounts,0,14690,480,442,4019,0,Thu Mar 22 05:04:10 +0000 2012,2016-03-15 15:57:12,1454.4534953703703,10.100013542378166,1.085972850678733,0.9208333333333333,0.2735874744724302,9.594990340370426,6.175867270105761,6.093569770045136,8.299037181613066,0.0
541506684,genuine_accounts,0,13001,1380,1232,1553,2,Sat Mar 31 06:42:40 +0000 2012,2016-03-15 15:57:12,1445.3850925925926,8.99483470988348,1.12012987012987,0.8927536231884058,0.11945234981924467,9.472858470764415,7.2305631534092925,7.117205503164344,7.348587530927593,1.0986122886681098
299990409,genuine_accounts,0,15325,92,84,344,0,Tue May 17 00:57:39 +0000 2011,2016-03-15 15:57:13,1764.624699074074,8.684566190216687,1.0952380952380953,0.9130434782608695,0.022446982055464925,9.637306011530349,4.532599493153256,4.442651256490317,5.84354441703136,0.0
122205252,genuine_accounts,0,2719,226,750,1498,7,Thu Mar 11 23:41:49 +0000 2010,2016-03-15 15:57:13,2195.677361111111,1.2383422301280476,0.30133333333333334,3.3185840707964602,0.5509378447958808,7.908387159290043,5.424950017481403,6.621405651764134,7.312553498102598,2.0794415416798357
2832903374,genuine_accounts,0,1379,344,572,665,1,Fri Sep 26 12:23:24 +0000 2014,2016-03-15 15:57:13,536.1484837962963,2.57204867993982,0.6013986013986014,1.6627906976744187,0.48223350253807107,7.22983877815125,5.84354441703136,6.35088571671474,6.501289670540389,0.6931471805599453
127895572,genuine_accounts,0,10811,189,186,856,6,Tue Mar 30 15:15:10 +0000 2010,2016-03-15 15:57:14,2177.029212962963,4.9659416307446325,1.0161290322580645,0.9841269841269841,0.07917861437424845,9.288411907396338,5.247024072160486,5.231108616854587,6.75343791859778,1.9459101490553132
2670730536,genuine_accounts,0,4403,123,113,2085,1,Tue Jul 22 21:45:35 +0000 2014,2016-03-15 15:57:14,601.7580902777778,7.31689373377187,1.0884955752212389,0.9186991869918699,0.47354076765841474,8.390268497842571,4.820281565605037,4.736198448394496,7.643003635560718,0.6931471805599453
2549701596,genuine_accounts,0,952,249,61,4308,1,Fri Jun 06 10:26:46 +0000 2014,2016-03-15 15:57:14,648.2294907407407,1.4686156887310642,4.081967213114754,0.24497991967871485,4.525210084033613,6.859614903654202,5.521460917862246,4.127134385045092,8.368461137615839,0.6931471805599453
753906162,genuine_accounts,0,3192,93,227,1291,0,Sun Aug 12 22:28:48 +0000 2012,2016-03-15 15:57:14,1310.7280787037037,2.4352877243286453,0.40969162995594716,2.4408602150537635,0.4044486215538847,8.068716192714781,4.543294782270004,5.429345628954441,7.163946684342547,0.0
593100391,genuine_accounts,0,8493,463,675,4632,2,Mon May 28 21:55:55 +0000 2012,2016-03-15 15:57:15,1386.750925925926,6.124387473784646,0.6859259259259259,1.4578833693304536,0.5453903214411868,9.047115310873217,6.139884552226255,6.516193076042964,8.440959885416648,1.0986122886681098
1269622489,genuine_accounts,0,1597,415,392,14184,1,Fri Mar 15 12:30:26 +0000 2013,2016-03-15 15:57:15,1096.1436226851852,1.456925868973159,1.058673469387755,0.944578313253012,8.881653099561678,7.37650812632622,6.030685260261263,5.973809611869261,9.559940347242952,0.6931471805599453
22951310,genuine_accounts,0,2024,1461,1448,915,73,Thu Mar 05 17:55:29 +0000 2009,2016-03-15 15:57:15,2566.9178935185187,0.788494250287713,1.0089779005524862,0.9911019849418207,0.45207509881422925,7.613324979540639,7.2875606403097235,7.278628942320682,6.82001636467413,4.30406509320417
29396889,genuine_accounts,0,2499,103,460,26,9,Tue Apr 07 06:09:14 +0000 2009,2016-03-15 15:57:16,2534.4083564814814,0.9860289458125687,0.22391304347826088,4.466019417475728,0.010404161664665866,7.824046010856292,4.6443908991413725,6.133398042996649,3.295836866004329,2.302585092994046
284102132,genuine_accounts,0,6643,373,1716,1052,4,Mon Apr 18 16:39:54 +0000 2011,2016-03-15 15:57:16,1792.9703935185184,3.7050249262419785,0.21736596736596736,4.600536193029491,0.15836218575944602,8.801469470733185,5.924255797414532,7.448333860897476,6.959398512133975,1.6094379124341003
481505805,genuine_accounts,0,11631,1467,363,1466,2,Thu Feb 02 21:01:23 +0000 2012,2016-03-15 15:57:16,1502.7888078703704,7.739610475594707,4.041322314049586,0.2474437627811861,0.1260424727022612,9.3615151997733,7.291656209174461,5.8971538676367405,7.2909747781429814,1.0986122886681098
708035550,genuine_accounts,0,32744,268,265,17851,6,Sat Jul 21 00:11:00 +0000 2012,2016-03-15 15:57:17,1333.6571412037038,24.552037392793938,1.0113207547169811,0.9888059701492538,0.5451685805032983,10.396505557652153,5.594711379601839,5.583496308781699,9.78987082574916,1.9459101490553132
2983371691,genuine_accounts,0,22794,817,132,23960,4,Thu Jan 15 00:12:32 +0000 2015,2016-03-15 15:57:17,425.6560763888889,53.5502751267549,6.1893939393939394,0.16156670746634028,1.0511538124067736,10.034296492647542,6.706862336602747,4.890349128221754,10.0841827875855,1.6094379124341003
348885670,genuine_accounts,0,1596,229,163,3051,1,Fri Aug 05 04:51:50 +0000 2011,2016-03-15 15:57:17,1684.4621180555555,0.9474834624611974,1.4049079754601228,0.7117903930131004,1.9116541353383458,7.3758821482150125,5.438079308923196,5.099866427824199,8.023552392404348,0.6931471805599453
123209387,genuine_accounts,0,15,42,32,9,0,Mon Mar 15 10:28:41 +0000 2010,2016-03-15 15:57:18,2192.2282060185184,0.006842353345705146,1.3125,0.7619047619047619,0.6,2.772588722239781,3.7612001156935624,3.4965075614664802,2.302585092994046,0.0
1671101821,genuine_accounts,0,6705,341,185,1012,4,Wed Aug 14 17:49:18 +0000 2013,2016-03-15 15:57:18,943.9222222222222,7.103339493602345,1.8432432432432433,0.5425219941348973,0.15093214019388515,8.810757927026174,5.834810737062605,5.225746673713202,6.920671504248683,1.6094379124341003
1465100186,genuine_accounts,0,647,72,49,177,0,Tue May 28 16:24:08 +0000 2013,2016-03-15 15:57:18,1021.9813657407408,0.6330839501472211,1.469387755102041,0.6805555555555556,0.2735703245749614,6.473890696352274,4.290459441148391,3.912023005428146,5.181783550292085,0.0
1729686344,genuine_accounts,0,410,50,141,610,1,Wed Sep 04 19:26:36 +0000 2013,2016-03-15 15:57:18,922.8546527777778,0.44427364457220486,0.3546099290780142,2.82,1.4878048780487805,6.018593214496234,3.9318256327243257,4.955827057601261,6.415096959171596,0.6931471805599453
51625730,genuine_accounts,0,11834,497,825,65,6,Sun Jun 28 02:25:22 +0000 2009,2016-03-15 15:57:19,2452.5638541666667,4.8251546967452805,0.6024242424242424,1.659959758551308,0.00549264830150414,9.378816521948083,6.210600077024653,6.716594773520978,4.189654742026425,1.9459101490553132
865789586,genuine_accounts,0,2754,237,439,7269,1,Sun Oct 07 05:06:05 +0000 2012,2016-03-15 15:57:19,1255.4522453703703,2.1936318248310145,0.5398633257403189,1.8523206751054853,2.639433551198257,7.9211727215870145,5.472270673671475,6.0867747269123065,8.891511570527564,0.6931471805599453
